model,song,condition,effect,level,sdr_wet,sdr_dry
demucs,Moosmusic_-_Big_Dummy_Shake,reverb_l4,reverb,4,8.77409471434471,-2.861183801008033
spleeter,Moosmusic_-_Big_Dummy_Shake,reverb_l4,reverb,4,7.658702020038856,-2.8547717323998785
demucs,M.E.R.C._Music_-_Knockout,bitcrush_l1,bitcrush,1,10.181372024923567,7.461305765753217
spleeter,M.E.R.C._Music_-_Knockout,bitcrush_l1,bitcrush,1,8.125124273007494,6.775099528255726
demucs,M.E.R.C._Music_-_Knockout,bitcrush_l2,bitcrush,2,10.192774023698611,7.463694444085229
spleeter,M.E.R.C._Music_-_Knockout,bitcrush_l2,bitcrush,2,8.122512427525006,6.774066896219885
demucs,M.E.R.C._Music_-_Knockout,bitcrush_l3,bitcrush,3,10.145521618765773,7.451242416168675
spleeter,M.E.R.C._Music_-_Knockout,bitcrush_l3,bitcrush,3,8.102698229767825,6.764650038850148
demucs,M.E.R.C._Music_-_Knockout,bitcrush_l4,bitcrush,4,9.812971542696031,7.386829381029746
spleeter,M.E.R.C._Music_-_Knockout,bitcrush_l4,bitcrush,4,7.858806634079517,6.650265360971368
demucs,M.E.R.C._Music_-_Knockout,compression_l1,compression,1,10.341230733888665,10.139951514949963
spleeter,M.E.R.C._Music_-_Knockout,compression_l1,compression,1,8.446702919746528,8.394757189706723
demucs,M.E.R.C._Music_-_Knockout,compression_l2,compression,2,10.01309748857218,7.651380436647466
spleeter,M.E.R.C._Music_-_Knockout,compression_l2,compression,2,7.998138730480692,6.562101544621487
demucs,M.E.R.C._Music_-_Knockout,compression_l3,compression,3,10.059543056237771,6.227242615853083
spleeter,M.E.R.C._Music_-_Knockout,compression_l3,compression,3,7.997521241751013,5.426940444737735
demucs,M.E.R.C._Music_-_Knockout,compression_l4,compression,4,10.354537785218731,6.365849642882287
spleeter,M.E.R.C._Music_-_Knockout,compression_l4,compression,4,8.242571257135712,5.441798463819315
demucs,M.E.R.C._Music_-_Knockout,delay_l1,delay,1,9.543254358686873,7.011230262753875
spleeter,M.E.R.C._Music_-_Knockout,delay_l1,delay,1,8.156951022025847,5.924745466535411
demucs,M.E.R.C._Music_-_Knockout,delay_l2,delay,2,8.781815236515925,5.366326096028424
spleeter,M.E.R.C._Music_-_Knockout,delay_l2,delay,2,7.294696809138351,4.384424907274458
demucs,M.E.R.C._Music_-_Knockout,delay_l3,delay,3,7.866244512861257,4.431083408059596
spleeter,M.E.R.C._Music_-_Knockout,delay_l3,delay,3,6.9065942495024135,3.64263590688978
demucs,M.E.R.C._Music_-_Knockout,delay_l4,delay,4,7.276907982952768,3.7180968596920527
spleeter,M.E.R.C._Music_-_Knockout,delay_l4,delay,4,6.461972005045746,3.100313565124435
demucs,M.E.R.C._Music_-_Knockout,original,original,0,10.59330367529736,10.59338087469512
spleeter,M.E.R.C._Music_-_Knockout,original,original,0,8.698173228747677,8.698238239139656
demucs,M.E.R.C._Music_-_Knockout,reverb_l1,reverb,1,9.340646439460773,8.52348208349057
spleeter,M.E.R.C._Music_-_Knockout,reverb_l1,reverb,1,7.9915716969173465,6.962914010184269
demucs,M.E.R.C._Music_-_Knockout,reverb_l2,reverb,2,5.0059502374089435,2.308046532479549
spleeter,M.E.R.C._Music_-_Knockout,reverb_l2,reverb,2,4.697679024933551,1.574963109455898
demucs,M.E.R.C._Music_-_Knockout,reverb_l3,reverb,3,3.575229246609939,-0.7013286670446707
spleeter,M.E.R.C._Music_-_Knockout,reverb_l3,reverb,3,3.5504521308411086,-1.0530439100973648
demucs,M.E.R.C._Music_-_Knockout,reverb_l4,reverb,4,3.3665217852168148,-1.4519817821378167
spleeter,M.E.R.C._Music_-_Knockout,reverb_l4,reverb,4,3.5612659789640997,-1.807260143282841
demucs,PR_-_Oh_No,bitcrush_l1,bitcrush,1,0.12154702714037399,-0.11622939540491915
spleeter,PR_-_Oh_No,bitcrush_l1,bitcrush,1,1.3853023035287035,1.2976504332967098
demucs,PR_-_Oh_No,bitcrush_l2,bitcrush,2,0.14742688943090523,0.009652964478458256
spleeter,PR_-_Oh_No,bitcrush_l2,bitcrush,2,1.3759792639004256,1.2895511553791934
demucs,PR_-_Oh_No,bitcrush_l3,bitcrush,3,1.112264123200137,0.7514535716039628
spleeter,PR_-_Oh_No,bitcrush_l3,bitcrush,3,1.3870926455461845,1.3034959385227687
demucs,PR_-_Oh_No,bitcrush_l4,bitcrush,4,0.4584728099066018,0.25870775397528556
spleeter,PR_-_Oh_No,bitcrush_l4,bitcrush,4,1.0498640212093102,0.9968876058685338
demucs,PR_-_Oh_No,compression_l1,compression,1,-0.17039075724440522,-0.26344481473279646
spleeter,PR_-_Oh_No,compression_l1,compression,1,1.5111309886421165,1.4934854662373422
demucs,PR_-_Oh_No,compression_l2,compression,2,1.3933035867685375,0.5961616438115046
spleeter,PR_-_Oh_No,compression_l2,compression,2,1.407577653722283,1.2640998595619568
demucs,PR_-_Oh_No,compression_l3,compression,3,2.435302640293621,1.104026796771913
spleeter,PR_-_Oh_No,compression_l3,compression,3,1.3184186478521387,1.0767212023470725
demucs,PR_-_Oh_No,compression_l4,compression,4,0.7102629619449528,-0.0907008319444308
spleeter,PR_-_Oh_No,compression_l4,compression,4,0.7464632994707887,0.6868286343118274
demucs,PR_-_Oh_No,delay_l1,delay,1,-0.820842885971863,-1.003758633852084
spleeter,PR_-_Oh_No,delay_l1,delay,1,1.4853727884975592,1.0882419744505802
demucs,PR_-_Oh_No,delay_l2,delay,2,0.31306163254750496,-0.04114955040986597
spleeter,PR_-_Oh_No,delay_l2,delay,2,1.2242940866845409,0.7994571160818977
demucs,PR_-_Oh_No,delay_l3,delay,3,-0.924808971378766,-1.1723776577421616
spleeter,PR_-_Oh_No,delay_l3,delay,3,1.0092473908261073,0.5100958665801074
demucs,PR_-_Oh_No,delay_l4,delay,4,-0.7743306190785361,-1.0242662650410086
spleeter,PR_-_Oh_No,delay_l4,delay,4,1.204421333128783,0.6880599478539233
demucs,PR_-_Oh_No,original,original,0,2.257276318737644,2.257213788566036
spleeter,PR_-_Oh_No,original,original,0,1.513117604100911,1.513047138908079
demucs,PR_-_Oh_No,reverb_l1,reverb,1,1.3911371525753056,1.2980309952106286
spleeter,PR_-_Oh_No,reverb_l1,reverb,1,1.3642657797849942,1.2474581953291137
demucs,PR_-_Oh_No,reverb_l2,reverb,2,0.6530501988202984,-0.4069370565077135
spleeter,PR_-_Oh_No,reverb_l2,reverb,2,0.8532158464667992,-0.04512715367849397
demucs,PR_-_Oh_No,reverb_l3,reverb,3,-0.8594844035262085,-1.3577956398247064
spleeter,PR_-_Oh_No,reverb_l3,reverb,3,0.3758784776777566,-0.4082091113054928
demucs,PR_-_Oh_No,reverb_l4,reverb,4,1.543119574908982,-1.519446550837079
spleeter,PR_-_Oh_No,reverb_l4,reverb,4,0.3869682291973483,-0.5603471814322342
demucs,Motor_Tapes_-_Shore,bitcrush_l1,bitcrush,1,8.763495515036457,7.146012113800476
spleeter,Motor_Tapes_-_Shore,bitcrush_l1,bitcrush,1,6.440737056466234,5.828987561737787
demucs,Motor_Tapes_-_Shore,bitcrush_l2,bitcrush,2,8.617068154708946,7.046420187267267
spleeter,Motor_Tapes_-_Shore,bitcrush_l2,bitcrush,2,6.446152675338601,5.834529272929442
demucs,Motor_Tapes_-_Shore,bitcrush_l3,bitcrush,3,8.473086927509007,6.96588191409711
spleeter,Motor_Tapes_-_Shore,bitcrush_l3,bitcrush,3,6.598988033115535,5.971406849842897
demucs,Motor_Tapes_-_Shore,bitcrush_l4,bitcrush,4,8.428524377469145,7.085811188363866
spleeter,Motor_Tapes_-_Shore,bitcrush_l4,bitcrush,4,6.474937318114401,5.95834070795569
demucs,Motor_Tapes_-_Shore,compression_l1,compression,1,8.754477930209084,9.026106209188091
spleeter,Motor_Tapes_-_Shore,compression_l1,compression,1,6.634377035734752,7.3481202611087735
demucs,Motor_Tapes_-_Shore,compression_l2,compression,2,7.22004426119158,6.378423725598141
spleeter,Motor_Tapes_-_Shore,compression_l2,compression,2,5.872432989593883,5.670539551053453
demucs,Motor_Tapes_-_Shore,compression_l3,compression,3,6.123971312705107,4.880509446848896
spleeter,Motor_Tapes_-_Shore,compression_l3,compression,3,5.3090849700797085,4.259460094552244
demucs,Motor_Tapes_-_Shore,compression_l4,compression,4,6.003878049933498,4.169479082580477
spleeter,Motor_Tapes_-_Shore,compression_l4,compression,4,4.71162361174971,3.4108497622440472
demucs,Motor_Tapes_-_Shore,delay_l1,delay,1,8.840939037070992,6.391021726696248
spleeter,Motor_Tapes_-_Shore,delay_l1,delay,1,6.33092071582349,4.882488524307779
demucs,Motor_Tapes_-_Shore,delay_l2,delay,2,8.33148533829283,5.027021632025392
spleeter,Motor_Tapes_-_Shore,delay_l2,delay,2,6.190060048811007,3.7873106232153426
demucs,Motor_Tapes_-_Shore,delay_l3,delay,3,7.558780699417483,4.155310368211112
spleeter,Motor_Tapes_-_Shore,delay_l3,delay,3,5.63981027578118,3.010717647614713
demucs,Motor_Tapes_-_Shore,delay_l4,delay,4,6.953175518180302,3.4076273862964896
spleeter,Motor_Tapes_-_Shore,delay_l4,delay,4,5.242124136389361,2.615448762074051
demucs,Motor_Tapes_-_Shore,original,original,0,9.375811729129515,9.375215124650515
spleeter,Motor_Tapes_-_Shore,original,original,0,6.71664696938185,6.716676763617423
demucs,Motor_Tapes_-_Shore,reverb_l1,reverb,1,8.816047328966485,7.6929382911176205
spleeter,Motor_Tapes_-_Shore,reverb_l1,reverb,1,6.361300691040289,5.708627935673976
demucs,Motor_Tapes_-_Shore,reverb_l2,reverb,2,6.872150059275076,1.5510009470557167
spleeter,Motor_Tapes_-_Shore,reverb_l2,reverb,2,4.966357093654534,1.3187729246164217
demucs,Motor_Tapes_-_Shore,reverb_l3,reverb,3,5.381890183137824,-1.4237793032421031
spleeter,Motor_Tapes_-_Shore,reverb_l3,reverb,3,4.174842372555262,-1.3746592520679033
demucs,Motor_Tapes_-_Shore,reverb_l4,reverb,4,5.451587068916966,-2.3426159818498866
spleeter,Motor_Tapes_-_Shore,reverb_l4,reverb,4,4.063769240140717,-2.144049957822978
demucs,PR_-_Happy_Daze,bitcrush_l1,bitcrush,1,-2.3490358669370996,-2.4406829735888818
spleeter,PR_-_Happy_Daze,bitcrush_l1,bitcrush,1,-3.10189887327847,-3.115204273153292
demucs,PR_-_Happy_Daze,bitcrush_l2,bitcrush,2,-1.2829128177848546,-1.356640956233459
spleeter,PR_-_Happy_Daze,bitcrush_l2,bitcrush,2,-3.113176551437706,-3.1267579506330194
demucs,PR_-_Happy_Daze,bitcrush_l3,bitcrush,3,-0.951487516489212,-1.0677772368402072
spleeter,PR_-_Happy_Daze,bitcrush_l3,bitcrush,3,-3.159734622920722,-3.1737535031914788
demucs,PR_-_Happy_Daze,bitcrush_l4,bitcrush,4,-1.8707673946409233,-1.942136152203067
spleeter,PR_-_Happy_Daze,bitcrush_l4,bitcrush,4,-3.1549791354171157,-3.1710649551354186
demucs,PR_-_Happy_Daze,compression_l1,compression,1,-1.0137528802492892,-1.016737741036378
spleeter,PR_-_Happy_Daze,compression_l1,compression,1,-3.0981146561788875,-3.0983015777084386
demucs,PR_-_Happy_Daze,compression_l2,compression,2,1.0013345883977818,1.0881239509529044
spleeter,PR_-_Happy_Daze,compression_l2,compression,2,-2.74879257022925,-2.7495380117776884
demucs,PR_-_Happy_Daze,compression_l3,compression,3,-2.3577867870115883,-2.2329244510631
spleeter,PR_-_Happy_Daze,compression_l3,compression,3,-2.9039242159523377,-2.9052371221478905
demucs,PR_-_Happy_Daze,compression_l4,compression,4,-1.2612525757911355,-1.1893593291966607
spleeter,PR_-_Happy_Daze,compression_l4,compression,4,-3.0543387405481077,-3.054441533352214
demucs,PR_-_Happy_Daze,delay_l1,delay,1,-4.803672897802805,-4.839277701751862
spleeter,PR_-_Happy_Daze,delay_l1,delay,1,-2.7537367737585523,-2.76876506697616
demucs,PR_-_Happy_Daze,delay_l2,delay,2,-6.018754041177697,-6.284014879283088
spleeter,PR_-_Happy_Daze,delay_l2,delay,2,-2.832390529396918,-2.8806757880277907
demucs,PR_-_Happy_Daze,delay_l3,delay,3,1.659603129597564,0.7423357962694954
spleeter,PR_-_Happy_Daze,delay_l3,delay,3,-3.7645782278153956,-3.8940440175472766
demucs,PR_-_Happy_Daze,delay_l4,delay,4,0.5407975418351129,-0.6329096925798503
spleeter,PR_-_Happy_Daze,delay_l4,delay,4,-3.6553849963364566,-3.792564781829454
demucs,PR_-_Happy_Daze,original,original,0,-1.6410086296413386,-1.640162364791232
spleeter,PR_-_Happy_Daze,original,original,0,-2.7621437252714847,-2.7627210747370134
demucs,PR_-_Happy_Daze,reverb_l1,reverb,1,0.8622749159262655,0.7336383548273158
spleeter,PR_-_Happy_Daze,reverb_l1,reverb,1,-2.6490765574870254,-2.64848413571015
demucs,PR_-_Happy_Daze,reverb_l2,reverb,2,-0.30243293707825525,-0.7225563142280622
spleeter,PR_-_Happy_Daze,reverb_l2,reverb,2,-2.6464600994427565,-2.648025000388781
demucs,PR_-_Happy_Daze,reverb_l3,reverb,3,-1.568037653413755,-1.5653908627153814
spleeter,PR_-_Happy_Daze,reverb_l3,reverb,3,-2.8800302142525065,-2.888109553922316
demucs,PR_-_Happy_Daze,reverb_l4,reverb,4,-0.24339463141541814,-0.21002879883497944
spleeter,PR_-_Happy_Daze,reverb_l4,reverb,4,-2.9272213721563145,-2.937296142867971
demucs,Mu_-_Too_Bright,bitcrush_l1,bitcrush,1,10.032054547629055,5.231195358420939
spleeter,Mu_-_Too_Bright,bitcrush_l1,bitcrush,1,5.729582497257455,4.103940440381662
demucs,Mu_-_Too_Bright,bitcrush_l2,bitcrush,2,10.047735241791356,5.2298577321396245
spleeter,Mu_-_Too_Bright,bitcrush_l2,bitcrush,2,5.726973682383303,4.100662595880353
demucs,Mu_-_Too_Bright,bitcrush_l3,bitcrush,3,10.026096161716412,5.235606081592941
spleeter,Mu_-_Too_Bright,bitcrush_l3,bitcrush,3,5.722500436624745,4.098123148479155
demucs,Mu_-_Too_Bright,bitcrush_l4,bitcrush,4,9.645221621773457,5.2372091582683336
spleeter,Mu_-_Too_Bright,bitcrush_l4,bitcrush,4,5.610293079296001,4.016149169685139
demucs,Mu_-_Too_Bright,compression_l1,compression,1,10.061187296502796,10.034720567806257
spleeter,Mu_-_Too_Bright,compression_l1,compression,1,6.274755303405982,6.367316448613224
demucs,Mu_-_Too_Bright,compression_l2,compression,2,9.720661467121497,8.609060083567373
spleeter,Mu_-_Too_Bright,compression_l2,compression,2,6.104650687860641,5.801133527510187
demucs,Mu_-_Too_Bright,compression_l3,compression,3,9.484975168320783,7.34940839425777
spleeter,Mu_-_Too_Bright,compression_l3,compression,3,5.998800778827743,5.210044348077241
demucs,Mu_-_Too_Bright,compression_l4,compression,4,9.535336023622277,6.6214257246821635
spleeter,Mu_-_Too_Bright,compression_l4,compression,4,5.8578666453804615,4.851482633414939
demucs,Mu_-_Too_Bright,delay_l1,delay,1,9.738564231743066,6.585888806019881
spleeter,Mu_-_Too_Bright,delay_l1,delay,1,6.215017050809106,4.440044553329346
demucs,Mu_-_Too_Bright,delay_l2,delay,2,8.909662154814592,4.8934688766543
spleeter,Mu_-_Too_Bright,delay_l2,delay,2,5.9179954173144935,3.390867595728255
demucs,Mu_-_Too_Bright,delay_l3,delay,3,8.285702507747539,3.8274076115301536
spleeter,Mu_-_Too_Bright,delay_l3,delay,3,5.352911024137471,2.583327266104176
demucs,Mu_-_Too_Bright,delay_l4,delay,4,7.691984280069766,3.1026956770578487
spleeter,Mu_-_Too_Bright,delay_l4,delay,4,4.820010528256221,2.0734956200880106
demucs,Mu_-_Too_Bright,original,original,0,10.229480008625398,10.229405269894512
spleeter,Mu_-_Too_Bright,original,original,0,6.403576964731265,6.40334642897577
demucs,Mu_-_Too_Bright,reverb_l1,reverb,1,9.792415553979525,8.464911918700423
spleeter,Mu_-_Too_Bright,reverb_l1,reverb,1,6.361163280872373,5.57650571037559
demucs,Mu_-_Too_Bright,reverb_l2,reverb,2,8.56267960164857,2.1926327835982558
spleeter,Mu_-_Too_Bright,reverb_l2,reverb,2,5.8482046437212185,1.2527788482083784
demucs,Mu_-_Too_Bright,reverb_l3,reverb,3,7.870214536269932,-1.4136107932911768
spleeter,Mu_-_Too_Bright,reverb_l3,reverb,3,5.58293439545705,-1.7760100320574277
demucs,Mu_-_Too_Bright,reverb_l4,reverb,4,7.7090975127409855,-2.4113464518220953
spleeter,Mu_-_Too_Bright,reverb_l4,reverb,4,5.587799374466195,-2.659963939729721
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l1,bitcrush,1,8.424856829042621,5.294527190675677
spleeter,Punkdisco_-_Oral_Hygiene,bitcrush_l1,bitcrush,1,6.31534356332637,4.728298867524236
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l2,bitcrush,2,8.45288275358468,5.301058803814829
spleeter,Punkdisco_-_Oral_Hygiene,bitcrush_l2,bitcrush,2,6.304081548159273,4.720119753987072
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l3,bitcrush,3,8.466471921970795,5.344344121176517
spleeter,Punkdisco_-_Oral_Hygiene,bitcrush_l3,bitcrush,3,6.289023624122873,4.70885180253201
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l4,bitcrush,4,8.077413001428546,5.214798286941199
spleeter,Punkdisco_-_Oral_Hygiene,bitcrush_l4,bitcrush,4,6.01025888345331,4.637367282758557
demucs,Punkdisco_-_Oral_Hygiene,compression_l1,compression,1,9.67385564020888,9.465354111881414
spleeter,Punkdisco_-_Oral_Hygiene,compression_l1,compression,1,6.671710820161224,6.7365967855132824
demucs,Punkdisco_-_Oral_Hygiene,compression_l2,compression,2,9.063479443206015,6.910495776193024
spleeter,Punkdisco_-_Oral_Hygiene,compression_l2,compression,2,5.975206485583124,5.269880749257284
demucs,Punkdisco_-_Oral_Hygiene,compression_l3,compression,3,8.580763903966913,5.127339489610394
spleeter,Punkdisco_-_Oral_Hygiene,compression_l3,compression,3,5.38060714300041,4.052238744016208
demucs,Punkdisco_-_Oral_Hygiene,compression_l4,compression,4,8.052271507739082,4.3809803019497515
spleeter,Punkdisco_-_Oral_Hygiene,compression_l4,compression,4,5.145334568969603,3.5304186706287077
demucs,Punkdisco_-_Oral_Hygiene,delay_l1,delay,1,9.282776548873601,6.3644688252703165
spleeter,Punkdisco_-_Oral_Hygiene,delay_l1,delay,1,6.800929294717593,4.92721851075005
demucs,Punkdisco_-_Oral_Hygiene,delay_l2,delay,2,8.61761536523373,4.808154817915666
spleeter,Punkdisco_-_Oral_Hygiene,delay_l2,delay,2,6.384597923577031,3.8699656994101024
demucs,Punkdisco_-_Oral_Hygiene,delay_l3,delay,3,8.257648002323563,3.770231111809031
spleeter,Punkdisco_-_Oral_Hygiene,delay_l3,delay,3,6.062475865700243,3.0989288958383456
demucs,Punkdisco_-_Oral_Hygiene,delay_l4,delay,4,7.546681439443973,2.9311175888825707
spleeter,Punkdisco_-_Oral_Hygiene,delay_l4,delay,4,5.846540900407238,2.6143458914491258
demucs,Punkdisco_-_Oral_Hygiene,original,original,0,9.804176791223703,9.804176791223703
spleeter,Punkdisco_-_Oral_Hygiene,original,original,0,6.971425872511864,6.971425872511864
demucs,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,9.339475078497358,8.430651127864067
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,6.783618893035918,6.084705073341961
demucs,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,8.379953612860943,2.2009035368673775
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,5.773570504203468,1.556823618473673
demucs,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,8.462562454093415,-1.518628873361534
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,5.953043090807086,-1.5235737924756925
demucs,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,8.499082731880067,-2.573825420563241
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,6.1143885381972085,-2.4607830091159513
demucs,Nerve_9_-_Pray_For_The_Rain,bitcrush_l1,bitcrush,1,8.325340694854916,5.696898655144103
spleeter,Nerve_9_-_Pray_For_The_Rain,bitcrush_l1,bitcrush,1,6.717850171025514,5.468773579129923
demucs,Nerve_9_-_Pray_For_The_Rain,bitcrush_l2,bitcrush,2,8.311486723676442,5.698223623964069
spleeter,Nerve_9_-_Pray_For_The_Rain,bitcrush_l2,bitcrush,2,6.716583610777302,5.46826311196309
demucs,Nerve_9_-_Pray_For_The_Rain,bitcrush_l3,bitcrush,3,8.256104021362953,5.670040581720571
spleeter,Nerve_9_-_Pray_For_The_Rain,bitcrush_l3,bitcrush,3,6.712979809613372,5.46963554054841
demucs,Nerve_9_-_Pray_For_The_Rain,bitcrush_l4,bitcrush,4,7.914349907110216,5.575272274449883
spleeter,Nerve_9_-_Pray_For_The_Rain,bitcrush_l4,bitcrush,4,6.612510452497008,5.437635896067308
demucs,Nerve_9_-_Pray_For_The_Rain,compression_l1,compression,1,8.402595563662533,8.174902561961611
spleeter,Nerve_9_-_Pray_For_The_Rain,compression_l1,compression,1,7.225877917026918,7.045454501909589
demucs,Nerve_9_-_Pray_For_The_Rain,compression_l2,compression,2,8.493727845578077,6.681557835404533
spleeter,Nerve_9_-_Pray_For_The_Rain,compression_l2,compression,2,7.204398085769665,5.711669242468696
demucs,Nerve_9_-_Pray_For_The_Rain,compression_l3,compression,3,8.685054079564816,5.4325475639179945
spleeter,Nerve_9_-_Pray_For_The_Rain,compression_l3,compression,3,7.299311301609887,4.611156272433346
demucs,Nerve_9_-_Pray_For_The_Rain,compression_l4,compression,4,8.81740288582057,4.7606948006678955
spleeter,Nerve_9_-_Pray_For_The_Rain,compression_l4,compression,4,7.135409581979734,3.8713871809124623
demucs,Nerve_9_-_Pray_For_The_Rain,delay_l1,delay,1,8.320966948766866,5.975959676104072
spleeter,Nerve_9_-_Pray_For_The_Rain,delay_l1,delay,1,6.9946422150576595,5.100612091699127
demucs,Nerve_9_-_Pray_For_The_Rain,delay_l2,delay,2,7.703384908403138,4.683621694841703
spleeter,Nerve_9_-_Pray_For_The_Rain,delay_l2,delay,2,6.572462752271068,4.0668958168655625
demucs,Nerve_9_-_Pray_For_The_Rain,delay_l3,delay,3,7.459028096580255,3.7337233571050965
spleeter,Nerve_9_-_Pray_For_The_Rain,delay_l3,delay,3,6.070957169060362,3.205941219938124
demucs,Nerve_9_-_Pray_For_The_Rain,delay_l4,delay,4,6.704946294169767,3.2725366480103526
spleeter,Nerve_9_-_Pray_For_The_Rain,delay_l4,delay,4,5.481981078287465,2.8656880514640815
demucs,Nerve_9_-_Pray_For_The_Rain,original,original,0,8.52592534167533,8.5259604433003
spleeter,Nerve_9_-_Pray_For_The_Rain,original,original,0,7.323958686424307,7.323922878123894
demucs,Nerve_9_-_Pray_For_The_Rain,reverb_l1,reverb,1,8.394087628408503,7.331314137868157
spleeter,Nerve_9_-_Pray_For_The_Rain,reverb_l1,reverb,1,7.284536791487395,6.349337428171693
demucs,Nerve_9_-_Pray_For_The_Rain,reverb_l2,reverb,2,7.424299920363189,2.2429392739582297
spleeter,Nerve_9_-_Pray_For_The_Rain,reverb_l2,reverb,2,6.46276686480309,1.9467123323873707
demucs,Nerve_9_-_Pray_For_The_Rain,reverb_l3,reverb,3,6.00105198313774,-0.894613399739054
spleeter,Nerve_9_-_Pray_For_The_Rain,reverb_l3,reverb,3,5.718076020467163,-1.0389554109823904
demucs,Nerve_9_-_Pray_For_The_Rain,reverb_l4,reverb,4,5.101823037029947,-1.7117127332656326
spleeter,Nerve_9_-_Pray_For_The_Rain,reverb_l4,reverb,4,5.536648806103588,-1.91892049368827
demucs,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,5.546159613506597,4.574999967354857
spleeter,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,3.8671295383676663,3.490907977054266
demucs,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,5.549148066395773,4.576698254999194
spleeter,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,3.866935145749653,3.491051657508425
demucs,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,5.542348516363438,4.575417069314114
spleeter,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,3.862904979739455,3.4894579210529653
demucs,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,5.351524640560152,4.516408947063855
spleeter,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,3.7702709972359187,3.451565244277974
demucs,Raft_Monk_-_Tiring,compression_l1,compression,1,5.675695860318875,5.643692815906843
spleeter,Raft_Monk_-_Tiring,compression_l1,compression,1,3.998377938152692,4.016094264380393
demucs,Raft_Monk_-_Tiring,compression_l2,compression,2,5.4603506844698,5.1756216039925
spleeter,Raft_Monk_-_Tiring,compression_l2,compression,2,3.8121413431694635,3.6942710557077274
demucs,Raft_Monk_-_Tiring,compression_l3,compression,3,5.314902415202543,4.692458534585374
spleeter,Raft_Monk_-_Tiring,compression_l3,compression,3,3.7029633370607966,3.353082032519774
demucs,Raft_Monk_-_Tiring,compression_l4,compression,4,5.47773163560338,4.535064163278818
spleeter,Raft_Monk_-_Tiring,compression_l4,compression,4,3.8219019594220556,3.24784173732792
demucs,Raft_Monk_-_Tiring,delay_l1,delay,1,5.372726793321013,4.408067002206412
spleeter,Raft_Monk_-_Tiring,delay_l1,delay,1,3.8375671404738125,3.1719924646167152
demucs,Raft_Monk_-_Tiring,delay_l2,delay,2,4.913484254719845,3.6156470508893968
spleeter,Raft_Monk_-_Tiring,delay_l2,delay,2,3.4664180172046235,2.5764260978003453
demucs,Raft_Monk_-_Tiring,delay_l3,delay,3,4.126146655853407,3.0914127483149234
spleeter,Raft_Monk_-_Tiring,delay_l3,delay,3,2.6213179577687313,2.033470942120627
demucs,Raft_Monk_-_Tiring,delay_l4,delay,4,3.540622049946121,2.671240832844464
spleeter,Raft_Monk_-_Tiring,delay_l4,delay,4,2.1558491291621484,1.739692368943455
demucs,Raft_Monk_-_Tiring,original,original,0,5.778781815557778,5.7787547235224865
spleeter,Raft_Monk_-_Tiring,original,original,0,4.080952366303625,4.080954564379704
demucs,Raft_Monk_-_Tiring,reverb_l1,reverb,1,4.584368888032153,4.984058052849028
spleeter,Raft_Monk_-_Tiring,reverb_l1,reverb,1,3.19958632130193,3.471320404106946
demucs,Raft_Monk_-_Tiring,reverb_l2,reverb,2,1.3946271791149738,1.399142044827211
spleeter,Raft_Monk_-_Tiring,reverb_l2,reverb,2,0.7810551141762702,0.733568676363021
demucs,Raft_Monk_-_Tiring,reverb_l3,reverb,3,0.6529744374630321,-0.1538689926093653
spleeter,Raft_Monk_-_Tiring,reverb_l3,reverb,3,0.31700143214171683,-0.058910362302783896
demucs,Raft_Monk_-_Tiring,reverb_l4,reverb,4,0.608248199782198,-0.4927476963004545
spleeter,Raft_Monk_-_Tiring,reverb_l4,reverb,4,0.2954960414407016,-0.20123319989891728
demucs,Secretariat_-_Borderline,bitcrush_l1,bitcrush,1,8.12301512029368,5.369328603447149
spleeter,Secretariat_-_Borderline,bitcrush_l1,bitcrush,1,6.202692276941473,4.6940343901035595
demucs,Secretariat_-_Borderline,bitcrush_l2,bitcrush,2,8.089469022151036,5.356629163571577
spleeter,Secretariat_-_Borderline,bitcrush_l2,bitcrush,2,6.201678525288905,4.693144376990424
demucs,Secretariat_-_Borderline,bitcrush_l3,bitcrush,3,8.077880870193898,5.355356072293439
spleeter,Secretariat_-_Borderline,bitcrush_l3,bitcrush,3,6.195092516616821,4.6904021682833585
