model,song,condition,effect,level,stem,sdr,si_sdr,delta_sdr,delta_si_sdr
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,vocals,6.783618893035918,5.956681353736762,-0.18780697947594582,-0.23190809878100982
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,drums,7.516340069390203,6.673489134816284,0.050682049836451526,0.06444975945762899
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,bass,8.100604548199776,7.433886642125051,0.05063290097927897,0.06750788224628668
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,other,3.4686435766603783,1.0176145014997837,-0.05247131967045959,-0.10506776700803888
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,vocals,5.773570504203468,4.518374879187111,-1.197855368308396,-1.6702145733306608
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,drums,7.513801858674309,6.668528180341746,0.04814383912055753,0.05948880498309084
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,bass,8.118107837454033,7.44507230106773,0.06813619023353645,0.07869354118896599
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,other,2.4093135914083486,-0.523441409657727,-1.1118013049224893,-1.6461236781655497
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,vocals,5.953043090807086,4.743070694573804,-1.0183827817047773,-1.445518757943968
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,drums,7.449790291016826,6.588545456204095,-0.015867728536925974,-0.020493919154560558
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,bass,8.005806601323757,7.291565473842123,-0.044165045896740196,-0.07481328603664128
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,other,2.2798618041673104,-0.666860523890992,-1.2412530921635274,-1.7895427923988145
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,vocals,6.1143885381972085,4.957558723845209,-0.8570373343146551,-1.2310307286725628
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,drums,7.434632705256466,6.570306502142832,-0.03102531429728561,-0.03873287321582364
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,bass,7.979674022809423,7.257257816542397,-0.07029762441107401,-0.10912094333636713
spleeter,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,other,2.3400566944552144,-0.5685191582868483,-1.1810582018756235,-1.691201426794671
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l1,bitcrush,1,vocals,8.424856829042621,7.7638366370390255,-1.379319962181082,-1.5951752847806553
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l1,bitcrush,1,drums,5.535509332024279,5.227690275046998,0.32546130345608226,0.3201541458868995
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l1,bitcrush,1,bass,5.535767523269007,4.209291281440589,0.2302937718277338,0.3229397982782447
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l1,bitcrush,1,other,1.7970593154602659,-1.0170528954726146,0.005310058987169075,0.16075098894785933
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l2,bitcrush,2,vocals,8.45288275358468,7.796225213779961,-1.3512940376390237,-1.5627867080397202
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l2,bitcrush,2,drums,5.319903838117323,5.0184136894445714,0.109855809549126,0.11087756028447338
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l2,bitcrush,2,bass,5.363638272280008,3.9638671962960057,0.058164520838735356,0.07751571313366101
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l2,bitcrush,2,other,1.7239273803343287,-1.2187016280801108,-0.06782187613876811,-0.04089774365963694
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l3,bitcrush,3,vocals,8.466471921970795,7.807423055141271,-1.3377048692529083,-1.5515888666784097
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l3,bitcrush,3,drums,5.584070769613641,5.2686213908375485,0.37402274104544375,0.3610852616774505
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l3,bitcrush,3,bass,5.556017405944963,4.229967559749865,0.25054365450368987,0.3436160765875207
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l3,bitcrush,3,other,1.7085015322963373,-1.1181042105800592,-0.08324772417675952,0.059699673840414746
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l4,bitcrush,4,vocals,8.077413001428546,7.3457275232836725,-1.7267637897951573,-2.0132843985360083
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l4,bitcrush,4,drums,5.395370991853704,5.083539682332231,0.18532296328550668,0.17600355317213268
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l4,bitcrush,4,bass,5.395488982874288,4.014881964261602,0.09001523143301515,0.12853048109925735
demucs,Punkdisco_-_Oral_Hygiene,bitcrush_l4,bitcrush,4,other,1.6002584647956362,-1.2021903323745111,-0.19149079167746064,-0.024386447954037216
demucs,Punkdisco_-_Oral_Hygiene,compression_l1,compression,1,vocals,9.67385564020888,9.20876689942895,-0.1303211510148241,-0.150245022390731
demucs,Punkdisco_-_Oral_Hygiene,compression_l1,compression,1,drums,5.322883912731529,5.021259217036878,0.11283588416333146,0.11372308787677987
demucs,Punkdisco_-_Oral_Hygiene,compression_l1,compression,1,bass,5.33486095074362,3.944955335181043,0.0293871993023469,0.058603852018698444
demucs,Punkdisco_-_Oral_Hygiene,compression_l1,compression,1,other,1.783770556182137,-1.1875208353894173,-0.007978700290959706,-0.009716950968943427
demucs,Punkdisco_-_Oral_Hygiene,compression_l2,compression,2,vocals,9.063479443206015,8.515687051831875,-0.7406973480176884,-0.8433248699878053
demucs,Punkdisco_-_Oral_Hygiene,compression_l2,compression,2,drums,5.152319048386035,4.829557860720891,-0.057728980182162104,-0.07797826843920674
demucs,Punkdisco_-_Oral_Hygiene,compression_l2,compression,2,bass,5.201265984281593,3.742007947740097,-0.1042077671596795,-0.14434353542224754
demucs,Punkdisco_-_Oral_Hygiene,compression_l2,compression,2,other,1.7746048143268587,-1.1138568456416034,-0.017144442146238115,0.06394703877887054
demucs,Punkdisco_-_Oral_Hygiene,compression_l3,compression,3,vocals,8.580763903966913,7.949661297679654,-1.2234128872567904,-1.4093506241400267
demucs,Punkdisco_-_Oral_Hygiene,compression_l3,compression,3,drums,5.1784671801319595,4.864936416417763,-0.03158084843623765,-0.04259971274233543
demucs,Punkdisco_-_Oral_Hygiene,compression_l3,compression,3,bass,5.210702153006757,3.747875079750452,-0.09477159843451588,-0.1384764034118926
demucs,Punkdisco_-_Oral_Hygiene,compression_l3,compression,3,other,1.4109146615072146,-1.5843007816931474,-0.38083459496588223,-0.40649689727267346
demucs,Punkdisco_-_Oral_Hygiene,compression_l4,compression,4,vocals,8.052271507739082,7.33208577969446,-1.7519052834846214,-2.0269261421252205
demucs,Punkdisco_-_Oral_Hygiene,compression_l4,compression,4,drums,5.347994317578912,5.030091705159055,0.13794628901071526,0.12255557599895717
demucs,Punkdisco_-_Oral_Hygiene,compression_l4,compression,4,bass,5.347523855479129,3.9346484061975353,0.04205010403785625,0.04829692303519062
demucs,Punkdisco_-_Oral_Hygiene,compression_l4,compression,4,other,1.333013300539962,-1.63663015359679,-0.45873595593313476,-0.4588262691763161
demucs,Punkdisco_-_Oral_Hygiene,delay_l1,delay,1,vocals,9.282776548873601,8.771127357003678,-0.5214002423501025,-0.5878845648160027
demucs,Punkdisco_-_Oral_Hygiene,delay_l1,delay,1,drums,4.845381565765946,4.5374255916412105,-0.36466646280225135,-0.37011053751888756
demucs,Punkdisco_-_Oral_Hygiene,delay_l1,delay,1,bass,4.94992728225868,3.3878616875495977,-0.3555464691825927,-0.498489795612747
demucs,Punkdisco_-_Oral_Hygiene,delay_l1,delay,1,other,2.0124637724402192,-0.9261284390450308,0.22071451596712244,0.25167544537544306
demucs,Punkdisco_-_Oral_Hygiene,delay_l2,delay,2,vocals,8.61761536523373,8.008338083439691,-1.1865614259899733,-1.3506738383799899
demucs,Punkdisco_-_Oral_Hygiene,delay_l2,delay,2,drums,4.94844146168458,4.647386070306776,-0.26160656688361694,-0.26015005885332165
demucs,Punkdisco_-_Oral_Hygiene,delay_l2,delay,2,bass,5.101038488733156,3.6185028218377284,-0.20443526270811674,-0.26784866132461627
demucs,Punkdisco_-_Oral_Hygiene,delay_l2,delay,2,other,2.377536874048741,-0.4622645459995035,0.5857876175756442,0.7155393384209704
demucs,Punkdisco_-_Oral_Hygiene,delay_l3,delay,3,vocals,8.257648002323563,7.600660945174397,-1.5465287889001402,-1.7583509766452838
demucs,Punkdisco_-_Oral_Hygiene,delay_l3,delay,3,drums,4.7448518950281295,4.43845848486806,-0.4651961335400676,-0.4690776442920379
demucs,Punkdisco_-_Oral_Hygiene,delay_l3,delay,3,bass,4.908104933669245,3.3314619900678855,-0.39736881777202804,-0.5548894930944592
demucs,Punkdisco_-_Oral_Hygiene,delay_l3,delay,3,other,2.247745539344888,-0.7206727171120052,0.45599628287179117,0.4571311673084687
demucs,Punkdisco_-_Oral_Hygiene,delay_l4,delay,4,vocals,7.546681439443973,6.791575143267075,-2.2574953517797303,-2.567436778552606
demucs,Punkdisco_-_Oral_Hygiene,delay_l4,delay,4,drums,4.737709131639977,4.442666070399202,-0.4723388969282203,-0.46487005876089604
demucs,Punkdisco_-_Oral_Hygiene,delay_l4,delay,4,bass,4.898081337113869,3.3145542831038863,-0.40739241432740414,-0.5717972000584584
demucs,Punkdisco_-_Oral_Hygiene,delay_l4,delay,4,other,2.4986517162875117,-0.4245099444008849,0.7069024598144149,0.753293940019589
demucs,Punkdisco_-_Oral_Hygiene,original,original,0,vocals,9.804176791223703,9.35901192181968,0.0,0.0
demucs,Punkdisco_-_Oral_Hygiene,original,original,0,drums,5.210048028568197,4.907536129160098,0.0,0.0
demucs,Punkdisco_-_Oral_Hygiene,original,original,0,bass,5.305473751441273,3.8863514831623447,0.0,0.0
demucs,Punkdisco_-_Oral_Hygiene,original,original,0,other,1.7917492564730968,-1.177803884420474,0.0,0.0
demucs,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,vocals,9.339475078497358,8.833758383170366,-0.4647017127263453,-0.5252535386493147
demucs,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,drums,5.230388570817373,4.914959572716463,0.020340542249176252,0.00742344355636515
demucs,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,bass,5.2894795446204865,3.8779716239706548,-0.01599420682078634,-0.008379859191689931
demucs,Punkdisco_-_Oral_Hygiene,reverb_l1,reverb,1,other,1.7954297271058204,-1.2240415944111196,0.003680470632723587,-0.04623770999064569
demucs,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,vocals,8.379953612860943,7.724621764140381,-1.4242231783627606,-1.6343901576792996
demucs,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,drums,4.490212521985143,4.189882156247274,-0.7198355065830544,-0.7176539729128244
demucs,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,bass,4.628053356174166,2.9113733673237636,-0.6774203952671067,-0.9749781158385811
demucs,Punkdisco_-_Oral_Hygiene,reverb_l2,reverb,2,other,1.8061273523216377,-1.4262902265637243,0.014378095848540884,-0.24848634214325038
demucs,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,vocals,8.462562454093415,7.8185292199479575,-1.341614337130288,-1.5404827018717233
demucs,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,drums,4.465021721451332,4.173069593615504,-0.7450263071168655,-0.7344665355445938
demucs,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,bass,4.585634388275811,2.827391146308897,-0.7198393631654616,-1.0589603368534477
demucs,Punkdisco_-_Oral_Hygiene,reverb_l3,reverb,3,other,1.574245321791429,-1.7944314180367968,-0.21750393468166784,-0.6166275336163229
demucs,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,vocals,8.499082731880067,7.8635558046416225,-1.3050940593436362,-1.4954561171780583
demucs,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,drums,4.25192223312154,3.9486920948368045,-0.9581257954466569,-0.9588440343232936
demucs,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,bass,4.405072077214403,2.5421152595099263,-0.9004016742268695,-1.3442362236524183
demucs,Punkdisco_-_Oral_Hygiene,reverb_l4,reverb,4,other,1.6086330224774148,-1.7388150425356443,-0.183116233995682,-0.5610111581151704
spleeter,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,vocals,3.8671295383676663,1.5876238241415976,-0.21382282793595841,-0.35275788109619954
spleeter,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,drums,5.245803544917184,3.7288811964861917,-0.023535188322764355,-0.030584354960008664
spleeter,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,bass,5.321716740017697,3.8582497606873103,-0.011088959346995608,-0.01334164932799542
spleeter,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,other,3.7527052166906265,1.6206912933900544,-0.03567734606006612,-0.0416267356898774
spleeter,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,vocals,3.866935145749653,1.5873371296321859,-0.21401722055397165,-0.3530445756056113
spleeter,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,drums,5.245670037621261,3.72863755220642,-0.023668695618686897,-0.03082799923978019
spleeter,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,bass,5.32199001113673,3.8585537648064836,-0.010815688227962639,-0.013037645208822113
spleeter,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,other,3.7525543084848305,1.6206867604567528,-0.035828254265862114,-0.04163126862317901
spleeter,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,vocals,3.862904979739455,1.580457024889372,-0.2180473865641699,-0.3599246803484253
spleeter,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,drums,5.2460220978614736,3.729384129190554,-0.023316635378474615,-0.030081422255646473
spleeter,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,bass,5.321474129354934,3.8576612440274816,-0.011331570009758707,-0.01393016598782415
spleeter,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,other,3.7505820331668103,1.6180401705883416,-0.03780052958388236,-0.04427785849159016
spleeter,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,vocals,3.7702709972359187,1.4211890349224983,-0.31068136906770594,-0.5191926703152989
spleeter,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,drums,5.234056716755307,3.713420617055844,-0.0352820164846408,-0.046044934390356396
spleeter,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,bass,5.320936204454696,3.857354953711642,-0.011869494909996448,-0.014236456303663658
spleeter,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,other,3.712154397808753,1.5635382720045408,-0.07622816494193962,-0.098779757075391
spleeter,Raft_Monk_-_Tiring,compression_l1,compression,1,vocals,3.998377938152692,1.8076006798287358,-0.08257442815093263,-0.13278102540906134
spleeter,Raft_Monk_-_Tiring,compression_l1,compression,1,drums,5.262137424682004,3.751201613688649,-0.007201308557943875,-0.00826393775755152
spleeter,Raft_Monk_-_Tiring,compression_l1,compression,1,bass,5.317256006541131,3.8528730881587903,-0.015549692823562111,-0.018718321856515452
spleeter,Raft_Monk_-_Tiring,compression_l1,compression,1,other,3.756254061902329,1.6194943129745532,-0.03212850084836383,-0.042823716105378606
spleeter,Raft_Monk_-_Tiring,compression_l2,compression,2,vocals,3.8121413431694635,1.4985211180548694,-0.26881102313416116,-0.44186058718292776
spleeter,Raft_Monk_-_Tiring,compression_l2,compression,2,drums,5.240321136331333,3.722926102862398,-0.029017596908615495,-0.036539448583802425
spleeter,Raft_Monk_-_Tiring,compression_l2,compression,2,bass,5.291671205784818,3.823919337611797,-0.0411344935798752,-0.0476720724035089
spleeter,Raft_Monk_-_Tiring,compression_l2,compression,2,other,3.6921153145303625,1.5387199894163333,-0.09626724822033017,-0.1235980396635985
spleeter,Raft_Monk_-_Tiring,compression_l3,compression,3,vocals,3.7029633370607966,1.3121596049213469,-0.37798902924282807,-0.6282221003164503
spleeter,Raft_Monk_-_Tiring,compression_l3,compression,3,drums,5.202756025988999,3.67234431096966,-0.06658270725094884,-0.08712124047654024
spleeter,Raft_Monk_-_Tiring,compression_l3,compression,3,bass,5.2702077253729565,3.8000550057654188,-0.06259797399173639,-0.07153640424988694
spleeter,Raft_Monk_-_Tiring,compression_l3,compression,3,other,3.6745128646485203,1.521090874305404,-0.11386969810217229,-0.14122715477452785
spleeter,Raft_Monk_-_Tiring,compression_l4,compression,4,vocals,3.8219019594220556,1.51263871869644,-0.2590504068815691,-0.4277429865413571
spleeter,Raft_Monk_-_Tiring,compression_l4,compression,4,drums,5.2049940222530235,3.6719838297358565,-0.06434471098692462,-0.08748172171034385
spleeter,Raft_Monk_-_Tiring,compression_l4,compression,4,bass,5.235431940597649,3.7727293208424193,-0.09737375876704402,-0.09886208917288641
spleeter,Raft_Monk_-_Tiring,compression_l4,compression,4,other,3.7379441338208985,1.5930617100937878,-0.05043842892979411,-0.06925631898614393
spleeter,Raft_Monk_-_Tiring,delay_l1,delay,1,vocals,3.8375671404738125,1.5300648865445314,-0.24338522582981215,-0.41031681869326575
spleeter,Raft_Monk_-_Tiring,delay_l1,delay,1,drums,5.260052116579933,3.745001653582558,-0.009286616660014957,-0.014463897863642217
spleeter,Raft_Monk_-_Tiring,delay_l1,delay,1,bass,5.3197440020507605,3.8622033580188027,-0.013061697313932363,-0.009388051996503055
spleeter,Raft_Monk_-_Tiring,delay_l1,delay,1,other,3.6546494885876823,1.4574529919283383,-0.13373307416301028,-0.20486503715159343
spleeter,Raft_Monk_-_Tiring,delay_l2,delay,2,vocals,3.4664180172046235,0.9215164678624026,-0.6145343490990012,-1.0188652373753946
spleeter,Raft_Monk_-_Tiring,delay_l2,delay,2,drums,5.2154303718513715,3.687254148441423,-0.05390836138857669,-0.07221140300477735
spleeter,Raft_Monk_-_Tiring,delay_l2,delay,2,bass,5.293377091890239,3.8202565912509816,-0.03942860747445387,-0.05133481876432411
spleeter,Raft_Monk_-_Tiring,delay_l2,delay,2,other,3.450341765412621,1.2199610050738967,-0.33804079733807146,-0.44235702400603505
spleeter,Raft_Monk_-_Tiring,delay_l3,delay,3,vocals,2.6213179577687313,-0.6937850057031613,-1.4596344085348933,-2.6341667109409586
spleeter,Raft_Monk_-_Tiring,delay_l3,delay,3,drums,5.168848769876045,3.6230096321685434,-0.10048996336390292,-0.13645591927765688
spleeter,Raft_Monk_-_Tiring,delay_l3,delay,3,bass,5.296475591540686,3.8182006749043302,-0.03633010782400703,-0.053390735110975474
spleeter,Raft_Monk_-_Tiring,delay_l3,delay,3,other,2.9331542215032886,0.6697410737452911,-0.855228341247404,-0.9925769553346406
spleeter,Raft_Monk_-_Tiring,delay_l4,delay,4,vocals,2.1558491291621484,-1.679625627633567,-1.9251032371414762,-3.6200073328713644
spleeter,Raft_Monk_-_Tiring,delay_l4,delay,4,drums,5.140859960265588,3.5828798354098264,-0.1284787729743604,-0.17658571603637396
spleeter,Raft_Monk_-_Tiring,delay_l4,delay,4,bass,5.28667668214535,3.807190708152458,-0.04612901721934293,-0.06440070186284785
spleeter,Raft_Monk_-_Tiring,delay_l4,delay,4,other,2.6342860538969632,0.3957125577844178,-1.1540965088537294,-1.266605471295514
spleeter,Raft_Monk_-_Tiring,original,original,0,vocals,4.080952366303625,1.9403817052377972,0.0,0.0
spleeter,Raft_Monk_-_Tiring,original,original,0,drums,5.269338733239948,3.7594655514462003,0.0,0.0
spleeter,Raft_Monk_-_Tiring,original,original,0,bass,5.332805699364693,3.8715914100153057,0.0,0.0
spleeter,Raft_Monk_-_Tiring,original,original,0,other,3.7883825627506926,1.6623180290799318,0.0,0.0
spleeter,Raft_Monk_-_Tiring,reverb_l1,reverb,1,vocals,3.19958632130193,0.3917596382242334,-0.8813660450016947,-1.5486220670135638
spleeter,Raft_Monk_-_Tiring,reverb_l1,reverb,1,drums,5.2190524352312275,3.6904370784475757,-0.05028629800872064,-0.06902847299862458
spleeter,Raft_Monk_-_Tiring,reverb_l1,reverb,1,bass,5.269393257682246,3.7760717431865283,-0.06341244168244664,-0.09551966682877744
spleeter,Raft_Monk_-_Tiring,reverb_l1,reverb,1,other,3.5425370921645563,1.4185979012731367,-0.24584547058613637,-0.24372012780679508
spleeter,Raft_Monk_-_Tiring,reverb_l2,reverb,2,vocals,0.7810551141762702,-7.031417127637405,-3.2998972521273546,-8.971798832875201
spleeter,Raft_Monk_-_Tiring,reverb_l2,reverb,2,drums,5.0962695025073765,3.5238373157488647,-0.17306923073257163,-0.2356282356973356
spleeter,Raft_Monk_-_Tiring,reverb_l2,reverb,2,bass,4.962925299655936,3.3636921243707967,-0.36988039970875697,-0.507899285644509
spleeter,Raft_Monk_-_Tiring,reverb_l2,reverb,2,other,2.2233687722655864,0.10552844043368995,-1.5650137904851062,-1.5567895886462417
spleeter,Raft_Monk_-_Tiring,reverb_l3,reverb,3,vocals,0.31700143214171683,-11.161031487397853,-3.7639509341619077,-13.10141319263565
spleeter,Raft_Monk_-_Tiring,reverb_l3,reverb,3,drums,5.107447266612713,3.5328106218879913,-0.1618914666272353,-0.22665492955820898
spleeter,Raft_Monk_-_Tiring,reverb_l3,reverb,3,bass,4.84951884325836,3.2211668029871765,-0.48328685610633304,-0.6504246070281292
spleeter,Raft_Monk_-_Tiring,reverb_l3,reverb,3,other,1.8953816541521622,-0.0761541914334477,-1.8930009085985304,-1.7384722205133794
spleeter,Raft_Monk_-_Tiring,reverb_l4,reverb,4,vocals,0.2954960414407016,-11.483374285487605,-3.785456324862923,-13.423755990725402
spleeter,Raft_Monk_-_Tiring,reverb_l4,reverb,4,drums,5.100957148789998,3.5223139960461958,-0.16838158444994988,-0.23715155540000454
spleeter,Raft_Monk_-_Tiring,reverb_l4,reverb,4,bass,4.827204622965282,3.1950340217444557,-0.5056010763994108,-0.67655738827085
spleeter,Raft_Monk_-_Tiring,reverb_l4,reverb,4,other,1.9051509827256332,-0.06786014047841277,-1.8832315800250594,-1.7301781695583445
demucs,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,vocals,5.546159613506597,4.132133535521554,-0.23262220205118123,-0.329223228719532
demucs,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,drums,9.0052202731827,8.425366025226797,-0.025516293320631434,-0.02886363743109399
demucs,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,bass,8.773060368537177,8.237950593733277,0.06322720651771263,0.06415766344374063
demucs,Raft_Monk_-_Tiring,bitcrush_l1,bitcrush,1,other,5.445362956519317,3.988542037924379,-0.05058447856330783,-0.09069313284793523
demucs,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,vocals,5.549148066395773,4.134542522310721,-0.22963374916200507,-0.32681424193036523
demucs,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,drums,9.023790758712614,8.445797862346634,-0.006945807790716074,-0.00843180031125712
demucs,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,bass,8.78086931772674,8.246251639984028,0.07103615570727584,0.07245870969449086
demucs,Raft_Monk_-_Tiring,bitcrush_l2,bitcrush,2,other,5.443217303504069,3.984692346107071,-0.05273013157855644,-0.09454282466524333
demucs,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,vocals,5.542348516363438,4.127806246163384,-0.2364332991943403,-0.3335505180777014
demucs,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,drums,9.040397347208113,8.464488715702558,0.009660780704782823,0.0102590530446669
demucs,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,bass,8.783672486239368,8.24817174529646,0.0738393242199038,0.07437881500692356
demucs,Raft_Monk_-_Tiring,bitcrush_l3,bitcrush,3,other,5.43354877474461,3.9721972220824138,-0.06239866033801533,-0.10703794868990046
demucs,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,vocals,5.351524640560152,3.862357808534644,-0.42725717499762617,-0.5989989557064419
demucs,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,drums,8.993709222829573,8.411683785113176,-0.03702734367375804,-0.04254587754471473
demucs,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,bass,8.72421970696138,8.187912769839922,0.014386544941915602,0.014119839550385649
demucs,Raft_Monk_-_Tiring,bitcrush_l4,bitcrush,4,other,5.322829989547692,3.8147237035422137,-0.1731174455349329,-0.26451146723010055
demucs,Raft_Monk_-_Tiring,compression_l1,compression,1,vocals,5.675695860318875,4.321612418496741,-0.10308595523890318,-0.13974434574434458
demucs,Raft_Monk_-_Tiring,compression_l1,compression,1,drums,9.001713194643173,8.421097009892872,-0.029023371860157354,-0.03313265276501909
demucs,Raft_Monk_-_Tiring,compression_l1,compression,1,bass,8.657035379574982,8.120821458302109,-0.05279778244448252,-0.05297147198742813
demucs,Raft_Monk_-_Tiring,compression_l1,compression,1,other,5.440835279949843,3.9987950093406828,-0.05511215513278245,-0.08044016143163146
demucs,Raft_Monk_-_Tiring,compression_l2,compression,2,vocals,5.4603506844698,4.018685649788397,-0.31843113108797816,-0.4426711144526889
demucs,Raft_Monk_-_Tiring,compression_l2,compression,2,drums,8.997508765900285,8.416383136837066,-0.03322780060304531,-0.03784652582082515
demucs,Raft_Monk_-_Tiring,compression_l2,compression,2,bass,8.676145575046952,8.137180433857447,-0.03368758697251195,-0.03661249643208997
demucs,Raft_Monk_-_Tiring,compression_l2,compression,2,other,5.361979968128862,3.881501329451074,-0.13396746695376294,-0.19773384132124017
demucs,Raft_Monk_-_Tiring,compression_l3,compression,3,vocals,5.314902415202543,3.8168632827441273,-0.46387940035523556,-0.6444934814969585
demucs,Raft_Monk_-_Tiring,compression_l3,compression,3,drums,8.90994641840688,8.316684364104429,-0.12079014809645017,-0.1375452985534622
demucs,Raft_Monk_-_Tiring,compression_l3,compression,3,bass,8.628805795481014,8.08552144389098,-0.08102736653845,-0.08827148639855587
demucs,Raft_Monk_-_Tiring,compression_l3,compression,3,other,5.28542079350784,3.7720379240686137,-0.21052664157478507,-0.3071972467037005
demucs,Raft_Monk_-_Tiring,compression_l4,compression,4,vocals,5.47773163560338,4.049642998360242,-0.3010501799543981,-0.41171376588084385
demucs,Raft_Monk_-_Tiring,compression_l4,compression,4,drums,8.93147436831842,8.342025923138426,-0.09926219818490978,-0.11220373951946527
demucs,Raft_Monk_-_Tiring,compression_l4,compression,4,bass,8.651344563606843,8.110669874499578,-0.05848859841262133,-0.06312305578995847
demucs,Raft_Monk_-_Tiring,compression_l4,compression,4,other,5.384263691211161,3.9170050795948534,-0.11168374387146418,-0.1622300911774608
demucs,Raft_Monk_-_Tiring,delay_l1,delay,1,vocals,5.372726793321013,3.8896315528297096,-0.4060550222367647,-0.5717252114113762
demucs,Raft_Monk_-_Tiring,delay_l1,delay,1,drums,9.004883607205795,8.424332320910885,-0.02585295929753606,-0.029897341747005868
demucs,Raft_Monk_-_Tiring,delay_l1,delay,1,bass,8.711104767640707,8.175034593054335,0.001271605621242955,0.0012416627647979794
demucs,Raft_Monk_-_Tiring,delay_l1,delay,1,other,5.311456782760947,3.8059799260530998,-0.18449065232167783,-0.2732552447192145
demucs,Raft_Monk_-_Tiring,delay_l2,delay,2,vocals,4.913484254719845,3.22488398362107,-0.8652975608379334,-1.2364727806200158
demucs,Raft_Monk_-_Tiring,delay_l2,delay,2,drums,8.96109857039029,8.375608183195387,-0.06963799611304111,-0.07862147946250353
demucs,Raft_Monk_-_Tiring,delay_l2,delay,2,bass,8.652168072825067,8.111656358929443,-0.05766508919439772,-0.062136571360094095
