model,song,pair,component,SI_SDR,SI_SAR_like,RMSE
spleeter,Lyndsey Ollard - Catching Up,bass,non_vocal,11.1721883992522,11.491703773988817,0.006506792130651837
spleeter,M.E.R.C. Music - Knockout,bass,non_vocal,12.150663311190417,12.407589480572558,0.007898114796082092
spleeter,Moosmusic - Big Dummy Shake,bass,non_vocal,14.88877488704654,15.027436200767381,0.010271065764609458
spleeter,Motor Tapes - Shore,bass,non_vocal,12.583040564013519,12.81626123393657,0.010235649746147593
spleeter,Mu - Too Bright,bass,non_vocal,11.294066817682442,11.605049160999974,0.006472080346723958
spleeter,Nerve 9 - Pray For The Rain,bass,non_vocal,10.42047948835998,10.797819421646324,0.01269769593298452
spleeter,PR - Happy Daze,bass,non_vocal,15.378752266420872,15.502829035524787,0.008717258417122474
spleeter,PR - Oh No,bass,non_vocal,17.33039252024723,17.409964540334922,0.00992181432229196
spleeter,Punkdisco - Oral Hygiene,bass,non_vocal,20.912594527206586,20.947651212120718,0.007164118172482635
spleeter,Raft Monk - Tiring,bass,non_vocal,14.628681218643692,14.775757160826332,0.014380245112270661
spleeter,Sambasevam Shanmugam - Kaathaadi,bass,non_vocal,18.274314372080358,18.33845627377173,0.007876805174042968
spleeter,Secretariat - Borderline,bass,non_vocal,13.973854470339502,14.144401287260065,0.00835467243676845
spleeter,Secretariat - Over The Top,bass,non_vocal,22.742404502277758,22.765439681365883,0.006593372340149697
spleeter,Side Effects Project - Sing With Me,bass,non_vocal,8.089143308998775,8.71597573450114,0.011657048512622245
spleeter,Signe Jakobsen - What Have You Done To Me,bass,non_vocal,17.753733478934763,17.82597615457352,0.005358400368078154
spleeter,Skelpolu - Resurrection,bass,non_vocal,14.873495437777258,15.012637706259062,0.021824301758193634
spleeter,Speak Softly - Broken Man,bass,non_vocal,29.807915960865117,29.81245293023287,0.002692734726653254
spleeter,Speak Softly - Like Horses,bass,non_vocal,24.812233449202257,24.826550215358445,0.004154717817149882
spleeter,The Doppler Shift - Atrophy,bass,non_vocal,9.860138923370931,10.28696818151796,0.011747438414353757
spleeter,The Easton Ellises (Baumi) - SDRNR,bass,non_vocal,10.596612338579705,10.959564261454581,0.015776031036349072
spleeter,The Easton Ellises - Falcon 69,bass,non_vocal,13.03729143889717,13.247902917710315,0.014870488584268558
spleeter,The Long Wait - Dark Horses,bass,non_vocal,18.025676581578974,18.09356843086934,0.005926058669015749
spleeter,The Mountaineering Club - Mallory,bass,non_vocal,20.99336989928546,21.027783136119975,0.005881732765790148
spleeter,The Sunshine Garcia Band - For I Am The Moon,bass,non_vocal,14.51913512225608,14.66990360579532,0.01187014564117945
spleeter,Timboz - Pony,bass,non_vocal,12.373297442221705,12.617739066550666,0.006864027915229872
spleeter,Tom McKenzie - Directions,bass,non_vocal,14.402090623987895,14.556905087207838,0.009186738108798127
spleeter,Triviul feat. The Fiend - Widow,bass,non_vocal,16.820073525727175,16.909465737231187,0.008123312589937618
spleeter,We Fell From The Sky - Not You,bass,non_vocal,14.614176067700686,14.761735789773816,0.004806731550207404
spleeter,Zeno - Signs,bass,non_vocal,10.212374169158638,10.607417742508957,0.011569529985030061
spleeter,AM Contra - Heart Peripheral,bass,vocals,17.79303066021302,17.864627930327494,0.007172131716079472
spleeter,Al James - Schoolboy Facination,bass,vocals,10.062324835821784,10.470622608109728,0.02035890185302028
spleeter,Angels In Amplifiers - I'm Alright,bass,vocals,16.02044777121011,16.12769013597476,0.00975152788398219
spleeter,Arise - Run Run Run,bass,vocals,13.24958201309565,13.450374656555379,0.011432846554803968
spleeter,BKS - Bulldozer,bass,vocals,7.2718117050679325,8.017859871772147,0.008547232666464462
spleeter,BKS - Too Much,bass,vocals,17.729467213493205,17.802111309249618,0.006611965602652037
spleeter,Ben Carrigan - We'll Talk About It All Tonight,bass,vocals,10.957096687660675,11.292224525040703,0.008889870437671582
spleeter,Bobby Nobody - Stitch Up,bass,vocals,14.149833133631137,14.31373360466984,0.008139995798693596
spleeter,Buitraker - Revo X,bass,vocals,10.152159110640842,10.55247151296929,0.011128496763639716
spleeter,Carlos Gonzalez - A Place For Us,bass,vocals,15.996489553969894,16.104317860761096,0.009753962441983025
spleeter,Cristina Vane - So Easy,bass,vocals,15.540000005826546,15.659616143891729,0.009318178582064199
spleeter,Detsky Sad - Walkie Talkie,bass,vocals,16.379430798927267,16.478261151084904,0.006521731635912849
spleeter,Enda Reilly - Cur An Long Ag Seol,bass,vocals,16.07144303246271,16.177448665864205,0.010109108010260534
spleeter,Forkupines - Semantics,bass,vocals,16.952263634233333,17.03900250940029,0.005642587209407129
spleeter,Georgia Wonder - Siren,bass,vocals,14.737830419596932,14.881315668269195,0.007992453914553176
spleeter,Girls Under Glass - We Feel Alright,bass,vocals,9.727012444713544,10.166477684938313,0.010407662303133523
spleeter,Hollow Ground - Ill Fate,bass,vocals,14.911812681587202,15.049751920819084,0.0066745769584117915
spleeter,James Elder & Mark M Thompson - The English Actor,bass,vocals,10.98224761518155,11.315512646034115,0.01559064497960802
spleeter,Juliet's Rescue - Heartbeats,bass,vocals,15.685415743510093,15.801145068788564,0.006423697682297955
spleeter,Little Chicago's Finest - My Own,bass,vocals,16.856543971157475,16.94519622095629,0.005198427681650409
spleeter,Louis Cressy Band - Good Time,bass,vocals,18.02476302203876,18.092669043128907,0.004827696503946731
spleeter,Lyndsey Ollard - Catching Up,bass,vocals,17.487031394873952,17.56380936356128,0.006638123570295469
spleeter,M.E.R.C. Music - Knockout,bass,vocals,15.550202736177702,15.669542015271979,0.008453056027535258
spleeter,Moosmusic - Big Dummy Shake,bass,vocals,16.134290025708474,16.238790867658317,0.01061824319383728
spleeter,Motor Tapes - Shore,bass,vocals,15.10372548148296,15.235791692827013,0.010291119246505527
spleeter,Mu - Too Bright,bass,vocals,17.628501068266214,17.702839260052745,0.006583398493588015
spleeter,Nerve 9 - Pray For The Rain,bass,vocals,12.507560620053852,12.74476039991181,0.01278521137185018
spleeter,PR - Happy Daze,bass,vocals,-14.931615822147856,0.13732150359759288,0.008805291555745028
spleeter,PR - Oh No,bass,vocals,1.722899602207767,3.9566322433704753,0.010131952782036997
spleeter,Punkdisco - Oral Hygiene,bass,vocals,10.101097361643614,10.505930176647947,0.008407739800390347
spleeter,Raft Monk - Tiring,bass,vocals,11.228843240703217,11.544364352166859,0.014542772934278862
spleeter,Sambasevam Shanmugam - Kaathaadi,bass,vocals,17.877269662136417,17.947502620902462,0.007970476037119503
spleeter,Secretariat - Borderline,bass,vocals,15.437617819097582,15.560047485338643,0.009188256436716724
spleeter,Secretariat - Over The Top,bass,vocals,15.52975128627105,15.649646169021086,0.008160342872900541
spleeter,Side Effects Project - Sing With Me,bass,vocals,13.963667003326536,14.134606570000642,0.012610606126813133
spleeter,Signe Jakobsen - What Have You Done To Me,bass,vocals,20.078780144819373,20.121220844368167,0.006844932646332168
spleeter,Skelpolu - Resurrection,bass,vocals,-3.499945653356562,1.6037523388748847,0.021826407054605233
spleeter,Speak Softly - Broken Man,bass,vocals,23.17121470384396,23.192089329288258,0.002749319164803571
spleeter,Speak Softly - Like Horses,bass,vocals,24.859003168531913,24.873166832636624,0.00428266864355207
spleeter,The Doppler Shift - Atrophy,bass,vocals,11.932783507091573,12.202525797454095,0.012510512980117067
spleeter,The Easton Ellises (Baumi) - SDRNR,bass,vocals,12.029657849272397,12.293627026119527,0.01589880860819709
spleeter,The Easton Ellises - Falcon 69,bass,vocals,12.423829336805703,12.665520502954058,0.014922939639266362
spleeter,The Long Wait - Dark Horses,bass,vocals,15.169854250645855,15.299954354178736,0.006575767729539996
spleeter,The Mountaineering Club - Mallory,bass,vocals,15.564094063515324,15.683057406573887,0.006014274494470927
spleeter,The Sunshine Garcia Band - For I Am The Moon,bass,vocals,14.017694482895296,14.18656124139057,0.012159090272025542
spleeter,Timboz - Pony,bass,vocals,13.884422524538245,14.058447568275367,0.006984965496906867
spleeter,Tom McKenzie - Directions,bass,vocals,11.51450065827489,11.810605090460307,0.009365526727511246
spleeter,Triviul feat. The Fiend - Widow,bass,vocals,17.43919478932827,17.51681557116457,0.008350462292910834
spleeter,We Fell From The Sky - Not You,bass,vocals,14.981100343997651,15.116890127975275,0.005783139971370617
spleeter,Zeno - Signs,bass,vocals,13.670738764662309,13.853358394251396,0.013277376468766061
spleeter,AM Contra - Heart Peripheral,drums,non_vocal,12.852590109700316,13.072124391590608,0.016501111854101837
spleeter,Al James - Schoolboy Facination,drums,non_vocal,4.575914213945101,5.874955665238858,0.021993509121447225
spleeter,Angels In Amplifiers - I'm Alright,drums,non_vocal,9.742554924128326,10.180526784434567,0.015128358766429064
spleeter,Arise - Run Run Run,drums,non_vocal,13.795064163944224,13.972633983410487,0.009919156724066493
spleeter,BKS - Bulldozer,drums,non_vocal,16.802455343757565,16.89220720333735,0.010847236608822291
spleeter,BKS - Too Much,drums,non_vocal,12.861268645254153,13.080375539933819,0.012011632216589782
spleeter,Ben Carrigan - We'll Talk About It All Tonight,drums,non_vocal,9.829359018782172,10.259078729347815,0.014652914067704846
spleeter,Bobby Nobody - Stitch Up,drums,non_vocal,11.713028222010117,11.996323748549154,0.009503470207264133
spleeter,Buitraker - Revo X,drums,non_vocal,16.495615489420615,16.59186562886204,0.012642698970160477
spleeter,Carlos Gonzalez - A Place For Us,drums,non_vocal,8.691526015229606,9.242095874441393,0.01582201149070075
spleeter,Cristina Vane - So Easy,drums,non_vocal,18.34630501636259,18.40940005899659,0.008697872319897581
spleeter,Detsky Sad - Walkie Talkie,drums,non_vocal,11.695754813583246,11.98014317608953,0.02291631757839305
spleeter,Enda Reilly - Cur An Long Ag Seol,drums,non_vocal,16.08278663520177,16.188519086185472,0.009833145895558051
spleeter,Forkupines - Semantics,drums,non_vocal,19.291458900121526,19.342285913617957,0.01086334573414887
spleeter,Georgia Wonder - Siren,drums,non_vocal,10.481977123362586,10.854232425825037,0.01710648485764538
spleeter,Girls Under Glass - We Feel Alright,drums,non_vocal,18.15508950394173,18.22100317632213,0.0095161616182535
spleeter,Hollow Ground - Ill Fate,drums,non_vocal,11.707977838794601,11.991592466613518,0.012801077486062552
spleeter,James Elder & Mark M Thompson - The English Actor,drums,non_vocal,8.620696992464392,9.179761064670018,0.016458432335214598
spleeter,Juliet's Rescue - Heartbeats,drums,non_vocal,18.977670214687553,19.032281683213114,0.009547094446136571
spleeter,Little Chicago's Finest - My Own,drums,non_vocal,12.372368241134332,12.616860725855076,0.009131689232564433
spleeter,Louis Cressy Band - Good Time,drums,non_vocal,13.890166060536696,14.063965649870912,0.009948595777538956
spleeter,Lyndsey Ollard - Catching Up,drums,non_vocal,10.654821378582795,11.013135002861967,0.007921321036582323
spleeter,M.E.R.C. Music - Knockout,drums,non_vocal,11.055360017643515,11.383266376129367,0.013239277283873231
spleeter,Moosmusic - Big Dummy Shake,drums,non_vocal,14.257537004802716,14.417495799527654,0.01785209137491172
spleeter,Motor Tapes - Shore,drums,non_vocal,7.4888860039579335,8.20138434064296,0.011459038704356824
spleeter,Mu - Too Bright,drums,non_vocal,14.875864146639,15.014931747344926,0.013770236866058229
spleeter,Nerve 9 - Pray For The Rain,drums,non_vocal,11.344047851282832,11.651594809558405,0.011111531549754939
spleeter,PR - Happy Daze,drums,non_vocal,21.963324272794026,21.990871240988238,0.013116940456170142
spleeter,PR - Oh No,drums,non_vocal,18.439727662163566,18.501489441083976,0.014063580692175549
spleeter,Punkdisco - Oral Hygiene,drums,non_vocal,17.9051586326936,17.97494561614765,0.009549628771733341
spleeter,Raft Monk - Tiring,drums,non_vocal,12.637325985901187,12.86772511252164,0.01495890950288197
spleeter,Sambasevam Shanmugam - Kaathaadi,drums,non_vocal,13.075436469100865,13.284249773884262,0.007566050626109004
spleeter,Secretariat - Borderline,drums,non_vocal,12.220088025239564,12.47305609765139,0.008452731604104377
spleeter,Secretariat - Over The Top,drums,non_vocal,12.530251095989911,12.766247798117032,0.014395342807400057
spleeter,Side Effects Project - Sing With Me,drums,non_vocal,12.531328567823955,12.767268288943505,0.017153365850961586
spleeter,Signe Jakobsen - What Have You Done To Me,drums,non_vocal,11.079989797986503,11.40610970051635,0.011113155228148014
spleeter,Skelpolu - Resurrection,drums,non_vocal,10.01110940695084,10.424027485936278,0.02259488449798864
spleeter,Speak Softly - Broken Man,drums,non_vocal,12.674956680801763,12.903419446251739,0.011954198542525161
spleeter,Speak Softly - Like Horses,drums,non_vocal,9.836764688685472,10.265787257483725,0.012769297851289536
spleeter,The Doppler Shift - Atrophy,drums,non_vocal,14.669659105656617,14.815376751674712,0.014994283387097494
spleeter,The Easton Ellises (Baumi) - SDRNR,drums,non_vocal,9.348464967751589,9.82583036839683,0.02448149995218756
spleeter,The Easton Ellises - Falcon 69,drums,non_vocal,12.86974386376781,13.088434166866863,0.01892416633159552
spleeter,The Long Wait - Dark Horses,drums,non_vocal,12.36146728503738,12.606557209086102,0.008086924194407114
spleeter,The Mountaineering Club - Mallory,drums,non_vocal,17.402517816534967,17.480790999111413,0.006882832998182746
spleeter,The Sunshine Garcia Band - For I Am The Moon,drums,non_vocal,12.656936238096794,12.88632429506115,0.015840906171345762
spleeter,Timboz - Pony,drums,non_vocal,8.72024736161076,9.267407409011794,0.01605781533090467
spleeter,Tom McKenzie - Directions,drums,non_vocal,19.161306009734087,19.21367001757904,0.00840370889563958
spleeter,Triviul feat. The Fiend - Widow,drums,non_vocal,7.874877733094802,8.531130000241092,0.01460228371535654
spleeter,We Fell From The Sky - Not You,drums,non_vocal,18.592354974143497,18.651998488484566,0.008599905995343963
spleeter,Zeno - Signs,drums,non_vocal,12.941887099374226,13.157062398910167,0.013537880288478554
spleeter,AM Contra - Heart Peripheral,drums,vocals,12.039915614429066,12.303280554056585,0.013608819578946881
spleeter,Al James - Schoolboy Facination,drums,vocals,9.701451552564643,10.14338330675647,0.02115056950813187
spleeter,Angels In Amplifiers - I'm Alright,drums,vocals,13.019728142053244,13.231172635363235,0.013641095400837685
spleeter,Arise - Run Run Run,drums,vocals,16.082182817743988,16.187929792626914,0.00835117433145269
spleeter,BKS - Bulldozer,drums,vocals,4.747118676990779,6.002542053624962,0.010866082638146733
spleeter,BKS - Too Much,drums,vocals,13.65093510402972,13.834371991904009,0.010437716690775574
spleeter,Ben Carrigan - We'll Talk About It All Tonight,drums,vocals,6.415472933728298,7.308418567045689,0.014079752199706216
spleeter,Bobby Nobody - Stitch Up,drums,vocals,12.201561505383252,12.45557999631381,0.010069792667995583
spleeter,Buitraker - Revo X,drums,vocals,8.894080529852618,9.421022504789942,0.012674771122802918
spleeter,Carlos Gonzalez - A Place For Us,drums,vocals,11.613783158999695,11.90341346445017,0.01582060669404678
spleeter,Cristina Vane - So Easy,drums,vocals,15.963014919055059,16.071667207743157,0.00888704989401146
spleeter,Detsky Sad - Walkie Talkie,drums,vocals,5.05631634198539,6.236163147481202,0.02264020907283533
spleeter,Enda Reilly - Cur An Long Ag Seol,drums,vocals,17.48523585242061,17.562045291557137,0.00862662213538821
spleeter,Forkupines - Semantics,drums,vocals,11.561314960914356,11.854349431620918,0.010255849569107066
spleeter,Georgia Wonder - Siren,drums,vocals,11.294477399351555,11.605431371606896,0.01165422892398508
spleeter,Girls Under Glass - We Feel Alright,drums,vocals,11.211478503444113,11.528218714964195,0.00889265462585887
spleeter,Hollow Ground - Ill Fate,drums,vocals,8.944740531110531,9.465923861026663,0.01278763580257537
spleeter,James Elder & Mark M Thompson - The English Actor,drums,vocals,10.400168483885828,10.779202289640608,0.01657727926728521
spleeter,Juliet's Rescue - Heartbeats,drums,vocals,12.759071876257968,12.983263469487667,0.008889527319069406
spleeter,Little Chicago's Finest - My Own,drums,vocals,11.445548464195888,11.746231265604568,0.009496910552204906
spleeter,Louis Cressy Band - Good Time,drums,vocals,11.889146368408486,12.161528971368377,0.009578363630495893
spleeter,Lyndsey Ollard - Catching Up,drums,vocals,15.998495820809403,16.1062749396132,0.007852723908300873
spleeter,M.E.R.C. Music - Knockout,drums,vocals,12.632539990937202,12.863186532928735,0.011594338968919366
spleeter,Moosmusic - Big Dummy Shake,drums,vocals,13.578400789189516,13.764861712434831,0.014125550903070251
spleeter,Motor Tapes - Shore,drums,vocals,14.162941040234664,14.326356748807044,0.011428001086850643
spleeter,Mu - Too Bright,drums,vocals,11.661679142429971,11.94823534182528,0.012780059338016994
spleeter,Nerve 9 - Pray For The Rain,drums,vocals,13.737531145492877,13.917420589001637,0.011176441115824604
spleeter,PR - Happy Daze,drums,vocals,-15.79644966161833,0.11284565512651974,0.00892987898596017
spleeter,PR - Oh No,drums,vocals,-0.7384310964344893,2.656759973251158,0.011493328858717485
spleeter,Punkdisco - Oral Hygiene,drums,vocals,9.559693866337785,10.015544981427063,0.008852137967213599
spleeter,Raft Monk - Tiring,drums,vocals,10.92869875520297,11.265941927647088,0.015017301314024348
spleeter,Sambasevam Shanmugam - Kaathaadi,drums,vocals,18.743823519295017,18.801436207581474,0.007220601924099752
spleeter,Secretariat - Borderline,drums,vocals,16.045077238651132,16.151720523072267,0.008567805725655176
spleeter,Secretariat - Over The Top,drums,vocals,12.733301740814976,12.958793546989703,0.011121883081130763
spleeter,Side Effects Project - Sing With Me,drums,vocals,11.126240955154678,11.44903144532353,0.017194403115549817
spleeter,Signe Jakobsen - What Have You Done To Me,drums,vocals,15.404557807755468,15.527909846142267,0.011612097692444796
spleeter,Skelpolu - Resurrection,drums,vocals,-1.796448799759137,2.2043078864187717,0.020440035845963992
spleeter,Speak Softly - Broken Man,drums,vocals,11.27832628150551,11.590398175388234,0.010486597797533505
spleeter,Speak Softly - Like Horses,drums,vocals,16.03357190577356,16.14049463018453,0.011723840315416317
spleeter,The Doppler Shift - Atrophy,drums,vocals,9.921152083282765,10.34230637455499,0.015488181180053389
spleeter,The Easton Ellises (Baumi) - SDRNR,drums,vocals,9.912380131467737,10.33434587635234,0.019984894835306095
spleeter,The Easton Ellises - Falcon 69,drums,vocals,10.575271725473668,10.939938522235193,0.01820284375643794
spleeter,The Long Wait - Dark Horses,drums,vocals,13.687163461430208,13.869107981395013,0.00775442890939781
spleeter,The Mountaineering Club - Mallory,drums,vocals,15.064424994022687,15.197673501198905,0.0063921087104788134
spleeter,The Sunshine Garcia Band - For I Am The Moon,drums,vocals,12.198696366810857,12.452877683365545,0.014867064473585668
spleeter,Timboz - Pony,drums,vocals,6.056195675908037,7.018199955285839,0.015723787775494838
spleeter,Tom McKenzie - Directions,drums,vocals,12.748354168898981,12.973085626356102,0.00819058899496344
spleeter,Triviul feat. The Fiend - Widow,drums,vocals,12.554979895391147,12.789672207050574,0.014395774485278318
spleeter,We Fell From The Sky - Not You,drums,vocals,10.923906173984513,11.261507605362775,0.009015812753134478
spleeter,Zeno - Signs,drums,vocals,12.896397457046751,13.113782654690343,0.014457553099730385
spleeter,AM Contra - Heart Peripheral,other,non_vocal,12.237611284599554,12.489589704131168,0.01283077690501886
spleeter,Al James - Schoolboy Facination,other,non_vocal,1.2590881057917727,3.6853137857622658,0.02419264340819557
spleeter,Angels In Amplifiers - I'm Alright,other,non_vocal,9.235406885857163,9.724678900568497,0.0194347985371418
spleeter,Arise - Run Run Run,other,non_vocal,13.133660896734893,13.339758337207176,0.0203184659022302
spleeter,BKS - Bulldozer,other,non_vocal,9.887476820238028,10.311754377972996,0.014354982774693865
spleeter,BKS - Too Much,other,non_vocal,9.265711487817974,9.751764752336594,0.010935228572058546
spleeter,Ben Carrigan - We'll Talk About It All Tonight,other,non_vocal,6.871024524486801,7.682842811626777,0.01676055258911794
spleeter,Bobby Nobody - Stitch Up,other,non_vocal,10.24181381395337,10.634305583826684,0.015467654030408902
spleeter,Buitraker - Revo X,other,non_vocal,5.401852216599487,6.501955455558596,0.022130200644119184
spleeter,Carlos Gonzalez - A Place For Us,other,non_vocal,5.3270500590973775,6.4440041258761935,0.02608058165479695
spleeter,Cristina Vane - So Easy,other,non_vocal,7.994060370339886,8.633793773832393,0.01783112381121127
spleeter,Detsky Sad - Walkie Talkie,other,non_vocal,12.312393294969063,12.560190393787835,0.012018515265839816
spleeter,Enda Reilly - Cur An Long Ag Seol,other,non_vocal,6.674704262956739,7.520628286382987,0.021800357420442812
spleeter,Forkupines - Semantics,other,non_vocal,9.946767896686076,10.365561082406852,0.01712920273353275
spleeter,Georgia Wonder - Siren,other,non_vocal,7.381263597240087,8.110218280350763,0.02139470228973293
spleeter,Girls Under Glass - We Feel Alright,other,non_vocal,10.831046551923757,11.175662159140867,0.015428688339017633
spleeter,Hollow Ground - Ill Fate,other,non_vocal,16.483857844320067,16.580366036752096,0.0157720902876036
spleeter,James Elder & Mark M Thompson - The English Actor,other,non_vocal,7.605577522192986,8.300619572159643,0.024447578175000907
spleeter,Juliet's Rescue - Heartbeats,other,non_vocal,12.148829445081883,12.405860979154905,0.013778327452885725
spleeter,Little Chicago's Finest - My Own,other,non_vocal,3.756062424383572,5.2823340540488655,0.007456342006074071
spleeter,Louis Cressy Band - Good Time,other,non_vocal,11.949727653573435,12.218451420302518,0.011874451023086038
spleeter,Lyndsey Ollard - Catching Up,other,non_vocal,9.67459403240213,10.119131585227043,0.009090998870118305
spleeter,M.E.R.C. Music - Knockout,other,non_vocal,6.660405366676805,7.508863515583874,0.017689219815936002
spleeter,Moosmusic - Big Dummy Shake,other,non_vocal,10.03880747958602,10.449220673111645,0.019127731594773514
spleeter,Motor Tapes - Shore,other,non_vocal,8.784210630342479,9.323848012271817,0.02542888244465564
spleeter,Mu - Too Bright,other,non_vocal,6.534458137582165,7.405535806192912,0.018657774235485047
spleeter,Nerve 9 - Pray For The Rain,other,non_vocal,7.734900354303344,8.411057836909107,0.023128522520862414
spleeter,PR - Happy Daze,other,non_vocal,12.642904517556996,12.87301558422066,0.008079032890601386
spleeter,PR - Oh No,other,non_vocal,10.316340760773507,10.702442819897964,0.013161625868752044
spleeter,Punkdisco - Oral Hygiene,other,non_vocal,9.687870408999686,10.13111802854162,0.00640783170852023
spleeter,Raft Monk - Tiring,other,non_vocal,6.166995489602525,7.107208630353311,0.032311561780469664
spleeter,Sambasevam Shanmugam - Kaathaadi,other,non_vocal,11.301277516656604,11.611761966009164,0.012169980876174137
spleeter,Secretariat - Borderline,other,non_vocal,10.706331260206719,11.06058786644785,0.023891195225972193
spleeter,Secretariat - Over The Top,other,non_vocal,11.459660173308775,11.759400438121938,0.016824999755768316
spleeter,Side Effects Project - Sing With Me,other,non_vocal,0.8390069328584355,3.4500328040097736,0.01119201983245197
spleeter,Signe Jakobsen - What Have You Done To Me,other,non_vocal,8.854705741458346,9.386164822939548,0.021808810662782285
spleeter,Skelpolu - Resurrection,other,non_vocal,4.849077788935779,6.079129333345829,0.026498663452721605
spleeter,Speak Softly - Broken Man,other,non_vocal,8.986745169107781,9.503198698883622,0.0216741270658219
spleeter,Speak Softly - Like Horses,other,non_vocal,6.971442161094782,7.766302937258739,0.029735118131404836
spleeter,The Doppler Shift - Atrophy,other,non_vocal,9.025420468516439,9.537554856875525,0.019876023265641647
spleeter,The Easton Ellises (Baumi) - SDRNR,other,non_vocal,3.1251325437765005,4.84810397532137,0.02924346102954004
spleeter,The Easton Ellises - Falcon 69,other,non_vocal,5.307192181126146,6.428657531336767,0.031548489139622465
spleeter,The Long Wait - Dark Horses,other,non_vocal,10.465081257465027,10.838726937513192,0.01408302448868376
spleeter,The Mountaineering Club - Mallory,other,non_vocal,12.108229680188686,12.367604643337192,0.00850828072504578
spleeter,The Sunshine Garcia Band - For I Am The Moon,other,non_vocal,2.5810435005954973,4.489806215132489,0.01567414918904969
spleeter,Timboz - Pony,other,non_vocal,11.253445539831583,11.567247176967086,0.021061122490143105
spleeter,Tom McKenzie - Directions,other,non_vocal,11.249115307824923,11.56321893170617,0.009957267255481884
spleeter,Triviul feat. The Fiend - Widow,other,non_vocal,2.8720198141501507,4.67951670950319,0.01955251132549675
spleeter,We Fell From The Sky - Not You,other,non_vocal,11.016969156273554,11.347678894944508,0.017753790481837776
spleeter,Zeno - Signs,other,non_vocal,8.335008440151357,8.929594898573173,0.027741018693398817
spleeter,AM Contra - Heart Peripheral,other,vocals,12.368829388631042,12.613515668835934,0.013153268416610426
spleeter,Al James - Schoolboy Facination,other,vocals,8.346836350528546,8.939911222984682,0.024334956916778158
spleeter,Angels In Amplifiers - I'm Alright,other,vocals,9.466383539340974,9.931622795162307,0.01989282735724831
spleeter,Arise - Run Run Run,other,vocals,7.918569834058501,8.568720944536366,0.020335946964725102
spleeter,BKS - Bulldozer,other,vocals,1.1572430958418076,3.6273536127153525,0.014600704254340334
spleeter,BKS - Too Much,other,vocals,13.074411096863168,13.28327254157412,0.011103883922607216
spleeter,Ben Carrigan - We'll Talk About It All Tonight,other,vocals,4.505305451744265,5.822711428181934,0.016684834143313426
spleeter,Bobby Nobody - Stitch Up,other,vocals,7.800168019652418,8.46697574357065,0.015979524279944254
spleeter,Buitraker - Revo X,other,vocals,2.7293499339939906,4.5859462495702275,0.022156727092236515
spleeter,Carlos Gonzalez - A Place For Us,other,vocals,6.659046349160704,7.507745707670802,0.026248312948444503
spleeter,Cristina Vane - So Easy,other,vocals,9.451745402512833,9.918473954832068,0.018041541572221247
spleeter,Detsky Sad - Walkie Talkie,other,vocals,10.924996495225383,11.26251638987564,0.012133880583188114
spleeter,Enda Reilly - Cur An Long Ag Seol,other,vocals,9.012732322835305,9.526279920765674,0.021742461369463974
spleeter,Forkupines - Semantics,other,vocals,6.476634924792743,7.358278690426473,0.017245557017878187
spleeter,Georgia Wonder - Siren,other,vocals,5.312470252914949,6.432734982796729,0.02141872958368465
spleeter,Girls Under Glass - We Feel Alright,other,vocals,5.794073425790961,6.809433964815938,0.015324374985882945
spleeter,Hollow Ground - Ill Fate,other,vocals,6.690379544826616,7.533533391353879,0.01586678326911456
spleeter,James Elder & Mark M Thompson - The English Actor,other,vocals,6.476487176533415,7.358158087834653,0.0245746930923925
spleeter,Juliet's Rescue - Heartbeats,other,vocals,8.527378841574972,9.097821681128606,0.013931896333547484
spleeter,Little Chicago's Finest - My Own,other,vocals,12.953704429677162,13.16830923541753,0.008031637129122176
spleeter,Louis Cressy Band - Good Time,other,vocals,9.691055047758052,10.133993776762162,0.012080879563632584
spleeter,Lyndsey Ollard - Catching Up,other,vocals,14.602905802157498,14.75084249298153,0.009177564217192846
spleeter,M.E.R.C. Music - Knockout,other,vocals,8.639471099535287,9.196271789097967,0.017717482100846046
spleeter,Moosmusic - Big Dummy Shake,other,vocals,10.688084819365107,11.043773482965713,0.019315932805758412
spleeter,Motor Tapes - Shore,other,vocals,6.633367417907023,7.486636168905502,0.025450886049851292
spleeter,Mu - Too Bright,other,vocals,8.173103138707985,8.788745253567857,0.01869575781141078
spleeter,Nerve 9 - Pray For The Rain,other,vocals,6.735200783503558,7.5704790036919185,0.023173821825146337
spleeter,PR - Happy Daze,other,vocals,-7.074270056438303,0.7778313266979482,0.008174131804490137
spleeter,PR - Oh No,other,vocals,-1.217750921879752,2.443967191975113,0.013320987034323165
spleeter,Punkdisco - Oral Hygiene,other,vocals,10.880937892718679,11.2217677139804,0.007709729870679514
spleeter,Raft Monk - Tiring,other,vocals,2.756257132134761,4.603512387836039,0.03233794715029008
spleeter,Sambasevam Shanmugam - Kaathaadi,other,vocals,14.063189832378107,14.230330258505308,0.012221462746766915
spleeter,Secretariat - Borderline,other,vocals,6.2882035273727785,7.205085833779728,0.024043513290700872
spleeter,Secretariat - Over The Top,other,vocals,8.47525123747739,9.052144260000013,0.017498498963602095
spleeter,Side Effects Project - Sing With Me,other,vocals,14.328926695198621,14.486324255212113,0.012179080418160642
spleeter,Signe Jakobsen - What Have You Done To Me,other,vocals,9.427682617514762,9.896869155154308,0.02221938235737265
spleeter,Skelpolu - Resurrection,other,vocals,-10.573974444829926,0.3647712927514399,0.025197645900276285
